start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,_id,_uuid,_submission_time,_validation_status,_index
2020-06-19T14:18:25.261-05:00,2020-06-19T14:40:04.482-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"en aquel noviembre del 2019 tuve una experiencia muy significativa en el centro infantil, un dia cualquiera llego un niño nuevo al salon el cual llamo mucho mi atencion y me senti muy conectada con el pero no sabia el porque. Un dia el niño sufrio una tragedia, su papa desaparecio y a los pocos dias lo encontraron muerto, la mirada del niño cambio inmediatamente y yo me senti aun mas conectada con el por que su situacion en el momento era muy parecida a una que yo tuve hace muchos años atras... perdi a un ser querido cuando estaba en mi jardin a la misma edad del pequeño y tuve un apoyo muy incondicional que fue mi maestra, recordando esto senti una gran obligacion conmigo misma de ayudar al niño y hacerlo sentir bien, asi que decidi hacerlo y siempre estuve ahi con el para apoyarlo y animarlo... sentia que esa era mi mision con este hermoso pequeño... Fin",2 personas distintas pero 2 situaciones iguales,Tranquilidad,Única vez,La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105523865,73dfb05d-3c5b-407f-938b-c01957ae29fb,2020-06-19T19:40:09,,16
2020-06-19T14:25:01.639-05:00,2020-06-19T14:40:15.568-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI las Palmeras,"Una experiencia significativa para mi es cada una de las experiencias que comparo y vivo con mis chiquis, las cuales disfruto y aprendo cada día, esos momentos únicos y divertidos donde todos convertirnos en espacios de aprendizaje y de alegría,ayudándolos y guiando los de la mejor manera, teniendo en cuenta las necesidades de cada uno siendo paciente, comprensiva y muy amorosa es así como me describo en mi trabajo con los niños y niñas de mi hogar infantil las palmeras",#ExperienciasConAmor,Orgullo,Todo el tiempo,La calidad de las interacciones entre los actores.,0,0,0,0,0,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,105523877,63e37d36-e0f1-41fc-b15c-77fabb40252d,2020-06-19T19:40:24,,17
2020-06-19T14:18:33.674-05:00,2020-06-19T14:44:29.515-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI santa Mónica,"En un colegio de roldanillo valle se encontraba una maestra que amaba estar alli,  cada momento vivido  en ese lugar era maravilloso, entre sus alumnos habia un niño que  llamaba mucho su atención, ella pasaba en los momentos del descanso observándolo por que el no se relacionaba con sus demas amigos, cada dia eso se volvía mas interesante ya que empezó a notar que en el espacio pedagógico   en la mayoria del tiempo mantenía distraído y era poco la atención que prestaba, la docente cada vez que llegaba a casa a investigar sobre algunos comportamientos que tenia el niño por que en sus conocimientos sabía que algo estaba sucediendo,  después de muchos dias de observación y de estar investigando en Internet y con la mamá, llego a la conclusión de que  el era un niño muy inteligente q necesitaba de mucha atención y en diálogos con la mamita ella lo llevó a sacar exámenes auditivos donde determinaron que tenía una dificultad avanzada y necesitaba de  unos audífonos, ya sabiendo esta falencia se  empezo mayor el acompañamiento  para lograr que samuel pudiera segur avanzando... Ese resto de año escolar fue algo difícil para el   ya que fue volver aprender muchas cosas,  ya han pasado fos años de lo sucedido y samuel ha tenido grandes cambios  donde  la mamá vive muy  agradecida con la maestra pot el apoyo que le aportó ene ese momento que mas lo necesito.       Siempre debemos dar todo nuestro amor entrega y dedicación a los pequeños que nos necesitan  para seguir avanzando",Nunca te des por vencida hay un niño que te necesita,Motivación,De vez en cuando,El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,1,1,0,0,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,1,1,1,1,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105524193,020a10cd-bb52-4694-b762-5f199a3ad5d8,2020-06-19T19:44:32,,18
2020-06-19T14:23:01.613-05:00,2020-06-19T14:49:13.559-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,Hi Santa Mónica,"Tener que iniciar cómo maestra nueva en este hogar, ha sido un reto para mí,   ya que todo ha sido por vía telefónica, videollamadas. Pero durante este tiempo he logrado establecer relación entre padres, niñ@s y maestra... Puedo decir que con todo esto que está sucediendo no existen barreras para llegarle a las familias, cómo maestra por medio de una llamada, puedo dar un palabra de ánimo, guiar, apoyar, etc... Aunque el reto también ha sido personal y profesional. Pues tengo que responder con mis otras ""responsabilidades"". Esta situación me ha llevado a estar en todo momento pensando cómo crear estrategias para lograr llegar a las familias, niños y niñas, para que no vean esto Cómo algo aburrido.",#SuperMaestrasFeyAlegria,Motivación,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,0,1,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105524909,05a3f26e-f9bd-4a8c-af9a-1faaf1455bda,2020-06-19T19:49:14,,19
2020-06-19T14:19:29.159-05:00,2020-06-19T14:50:14.310-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"Una vez llego a mi aula de clases  una niña llamada lupita, ella tenía autismo además era muy agresiva con las personas de su entono  para mí como agente educativa fue una sorpresa y me dije como voy a trabajar sola con lupita y los 20 niños de mas, le pedí mucho a papito Dios que me llenada de mucha sabiduría para sobre llevar esta situación; al día siguiente como se esperaba fue un caos dentro del aula lupita se estreso mucho  por la cantidad de ruido que hacían sus compañeros, y le quería pegar a todos los escupía y de mas los niños empezaron a sentir temor con el comportamiento de la niña . Yo como agente educativa empecé mi trabajo principalmente con las familias para que así mismo tuvieran  comprensión con las quejas que le iban a poner sus hijos frente a lupita, dentro del aula ya empecé a trabajar la empatía con los niños para que así lograran entender el comportamiento de lupita, la vedad fue más fácil de lo que creí en pocos días  ya los niños y niñas entendían más la situación y el comportamiento de lupita, ya ellos sentían la necesidad de cuidar de ella también, ya no sentían miedo porque les pegara más bien le decían a ella que eso estaba mal y que a los niños se les daba abrazos y caricias.  Toda esta situación me lleno el corazón cuando finalizamos el año y de la niña agresiva solo quedaron los recuerdos y muchos agradecimientos por parte de sus padres. Ya que la niña venia de un proceso muy difícil de otras instituciones.",la satisfación que nos deja ser docente,Orgullo,De vez en cuando,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Creatividad e Innovación. Vida y Carrera.,1,0,0,0,0,0,1,1,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105525097,d347c088-bb86-4e9f-8063-b63f11799f41,2020-06-19T19:50:16,,20
2020-06-19T14:18:24.674-05:00,2020-06-19T14:50:25.015-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"Una situación significativa en mi rol como docente es poder compartir con un excelente talento humano, puesto que en mis anteriores trabajos el equipo no era un equipo de apoyo sino más bien competitivo, no les importabas como persona sino que siempre querían sobresalir como quien era la mejor, en madre alberta me siento tranquila, muy segura concidero que llevo una muy buena relación con todas, con unas más que otras pero en general el ambiente es muy sano y chevere de trabajar porque se evidencia el trabajo en equipo",#trabajandoenequipomesientomejor,Motivación,Única vez,La forma como están organizadas las rutinas diarias.,0,1,0,0,0,0,0,0,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",105525130,7d335688-7e56-4890-b044-609a0be6c57d,2020-06-19T19:50:27,,21
2020-06-19T14:19:40.743-05:00,2020-06-19T14:50:44.817-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Expresión de Amor,"En una socialización que nos dieron las lideres pedagógicas hablaban sobre una nueva propuesta,cuando ellas iban explicando cada punto de esta nueva propuestas me llamo mucho la atención. Ya que en años anteriores ya había tenido la experiencia de trabajar con esta misma propuestas pero en ese entonces eramos hogares multiples, luego pasamos a hogares agrupados. La propuesta cambio y ahora actualmente que son CDI. me dio mucho gusto saber que nuevamente vamos a trabajar con esta propuestas que en su tiempo,fue muy significativa enriquecedora ya que nos vemos trabajando en equipo fortaleciendo cada día mas este vinculo tan hermoso.de igual manera la importancia de interactuar en conjunto con todos los niños y niñas sin importar que sean divididos por edades ya que todos y todas estamos por un mismo trabajo para los niños y niñas buscando cada día fortalecer mejor nuestra practica pedagogica.",Tiempo de Alegrías pasajeras,Motivación,Única vez,La disposición intencionada de los espacios y ambientes. El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,1,0,0,0,1,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,Potenciar el desarrollo de los niños y las niñas.,105525181,4d81926a-b32d-463f-bc32-ca7adff57950,2020-06-19T19:50:47,,22
2020-06-19T14:24:59.029-05:00,2020-06-19T14:51:12.478-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI santa Mónica,"Un reto con una niña una enfermedad de miedo a lo desconocido por tal motivo comía muy poco  por tal motivo vivimos juntas una esperienza muy bonita por q ella logro superar todos esos miedos  q tenia desde la gestación y para mi fue muy gratificante estar allí a compañandola en ese proceso   sentí q ha pesar de todo mi cansancio el perseverar ante esta situación y la niña supero todo lo q venia arrastrando junto con su mami ahora la niña comparte, come y otras cosa mas",Acompañados todo se puede,Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas.,0,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo. Sostenibilidad. Resolución de problemas.,1,1,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,105525235,bd6a0998-0687-464c-ae5a-1a874e4d4c85,2020-06-19T19:51:16,,23
2020-06-19T14:18:32.377-05:00,2020-06-19T14:51:26.040-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"#DiaDulceEnFamilia Para mi una situacion significativa positiva e interesante fue vivir con los ni;os,ni;as y familias la semana de las macetas de alfe;ique, darles la oportunidad a muchos de conocer y extender de nuestra cultura, nuetros sabores y de lo que se cosecha en nuestra region, porque el dulce de alfe;ique es elaborado con azucar, vi como las familias junto a los ni;os participaron, disfrutaron de la literatura, del talento humano como se intereso y ayudo en todo ese escenario que necesitabamos para realizar la actividad, ademas que fue novedoso porque entre todos elaboraron su propia maceta con material reciclable. Asistencia total de las familias",#DiaDulceEnFamilia,Orgullo,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. La disposición intencionada de los espacios y ambientes. La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,0,1,0,0,1,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Manejo de la Información y Comunicación. Creatividad e Innovación.,1,0,0,0,0,1,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,105525254,42c15ebc-906b-4325-a577-904e7d34f058,2020-06-19T19:51:26,,24
2020-06-19T14:21:45.465-05:00,2020-06-19T14:51:25.094-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,H.I Cecilia Caballero De López,"En este tiempo de Pandemia ha sido significativo para mí el poder entender y empatizar con los padres de Familia y con sus condiciones sociales que enfrentan a Diario junto a los niños y niñas y sus familias. He conocido aún más a mis niños y he podido entender muchas de sus actitudes de sus costumbres y de sus día a día que regularmente es difícil de observar cuando estoy en mi papel de maestra desde el hogar Infantil. Cuando los padres de familia te sienten cercano y más humano se sinceran y pueden decirnos muchas cosas que les aquejan como personas y como mujeres que me mueven muy adentro de mi. Habiendo dicho esto creo que la experiencia más significativa que he podido experimentar ha sido este tiempo de Cambio y de retos para poder llegar a mis niños y niñas en sus hogares de una forma diferente como debería hacerse siempre, desde la empatía. Es increíble cuando hablo con un niño por teléfono y él me muestra su casa, me muestra sus cosas, me cuenta todo lo que hace con mucha emoción, me habla de las personas que conviven con él, de sus mascotas, de lo que come, de lo juega y también de lo que lo entristece y de lo que le asusta. Me ha permitido revaluar mi labor de Maestra y buscar estrategias que implican un reto grandisimo para mi.",#Educación Empática,Motivación,Todo el tiempo,La apropiación y uso de herramientas tecnológicas. La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas.,1,0,1,0,1,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",0,1,1,1,0,0,Manejo de herramientas tecnológicas.,0,0,0,0,1,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105525255,17a7393e-f89c-4c25-bb6e-39fbbf137b6a,2020-06-19T19:51:26,,25
2020-06-19T14:19:39.459-05:00,2020-06-19T14:51:29.398-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI santa Mónica,"Mi experiencia significativa es, una mañana durante un mensaje de voz una familia me comenta que su niña todas las mañana se levanta lo primero que pregunta a su mamá ya puedo ir al jardín cuando voy a ver mi profesora esto me hace pensar y repensar que por más pequeños que sean los niños y niñas con un año y medio o dos años está consiente que significa y el jardín y la maestra para ellos donde lo reciben con amor ,ternura , en las llamadas ellas es la que contesta y dice profe te quiero cuando voy a ir al jardín ,cada que se envían las actividades o la observa por video a mamá dice que significativa que me llega a mi como maestra es cno asistía al aula observaba los niños y ror. Cuando llega la pandemia se aleja uno de esas aulas empiesa una estrategia diferente de trabajo, las familias dice profe mi niño está contento haciendo las actividades su las disfruta, pero una familia en especial comenta maestra mi hija todas las mañana se levanta y dice yo quiero ver a mis profe la extraño , es algo que me llena y me hace cada esforzarme as dónde quiere que yo esté por brindar esa educación de calidad con amor y por la que cada día quiero llegar a cada unos de esos rincones del mundo a dejar a brindar apoyo a esos niños sembrando huellas de esperanza, le encanta realizar las actividades y está pendiente cuando se las envían y si no ha llegado la niña manda mensajes a la maestra desde muy temprano hora de la mañana, se levanta las mañana lo primero que desea realizar son las actividades, me cuenta la mamá.",#MI DIA DE ALEGRIA,Motivación,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores. El acompañamiento a las transiciones de las niñas y los niños.,0,0,0,0,1,0,1,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.",1,0,0,0,0,0,Trabajo Colaborativo. Creatividad e Innovación.,1,0,0,0,0,0,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105525270,3b87808f-6d2d-4e0d-a703-82605c3a4bf7,2020-06-19T19:51:31,,26
2020-06-19T14:19:01.062-05:00,2020-06-19T14:51:37.487-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"Hola muy buenas tardes mi nombre es Natalia cardona trabajo en fe y alegría y primera infancia hace 10 años, es algo maravilloso enriquecedor por que día a día aprendes cosas diferentes tanto de los niños y niñas como d las familias, creo que es imposible no hablar de la situación por la que estamos pasando y es aquí donde más eh aprendido y eh tenido situaciones significativas por que hemos llegado a cada rincón de las casas d las familias d nuestro CDI. Tengo una familia a la cual en un principio era muy alejada de actividades o conversaciones ya que yo le hacía llamadas para saber de ellos ,pues la respuesta era que a la señora le daba pena porq eran muy humildes, pero siempre quería cumplir con todo, un dia le dije que comenzariamos a tener video llamadas pues ya por la confianza que teníamos o me había ganado me dice profe lo que pasa es que me da un poco de pena pues vivo en una casa muy humilde y me subo a la parte más alta para que me llegue la señal d un vecino, yo me puse un poco nostálgica porq se vino en mi muchas cosas como la responsabilidad de ella por que siempre había hecho las actividades también saber que hay niños tan pequeños que tienen necesidades pero siento que siempre di de mi  como maestra como persona ya que siempre busqué la forma de que le llegara las actividades y ya entendí porq debía de ponerle las canciones a la niña por mis llamadas a minutos esto a que me conlleva a que cumplimos un rol muy importante en las vidas De muchas personas y lo mejor que debemos de tener es siempre escuchar saber llegar a ellos y cumplir con lo que debemos y tenemos que hacer brindar una atención de calidad y amor hacia los niños y niñas que están a nuestro cargo",#hastaelultimorincon,Motivación,De vez en cuando,La apropiación y uso de herramientas tecnológicas. El desempeño de los agentes educativos y sus prácticas.,1,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas.,1,0,0,1,1,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105525286,fe407d9c-00c1-473b-bcbc-564e568af87b,2020-06-19T19:51:37,,27
2020-06-19T14:19:01.517-05:00,2020-06-19T14:51:36.886-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,H.I Cecilia Caballero De López,"Para mi ha sido muy gratificante el recibimiento que me han dado los niños y sus familias. Ya que soy nueva en el hogar infantil. Para mi es muy lindo y significativo ver como esperan la llamada o  video llamada y la forma en que disfrutan las actividades propuestas, cuando se expresan con espontaneidad, alegría, cariño o cuando me dicen profe no cuelgues, quiero otra canción. Hace como dos semanas una mamá me dijo que el niño se había despertado triste y bajo de ánimo, pero que después de la llamada el niño estaba muy animado, que me agradecía mucho.? Esas situaciones han llenado mi corazón y me motivan a seguir en mi labor, en estos tiempos que estamos viviendo.",#Elamordelosniñosllenamicorazon,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores.,0,0,1,0,1,0,1,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación.,0,0,0,0,1,1,1,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,105525292,5c0b0c80-f4ce-4dd9-aeeb-fab0e79bfa57,2020-06-19T19:51:39,,28
2020-06-19T14:18:18.238-05:00,2020-06-19T14:51:40.319-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Madre Alberta,"Un dia cuando llegue nueva al cdi fue un reto para mi, conocer e identificar las situaciones, los compañeros y mucho mas conocer los niños y niñas del cdi con sus respectivas familias poco a poco fui superando digamos ese miedo ha equivocarme con alguno de ellos, pero al pasar el tiempo y el interactuar con las familias y en especial con los niños va cambiando el pensar y el sentir como maestra ellos con sus palabritas, historias, cuentos, dolencia hacen que trabajes con dedicacion sacando de ti tu parte creativa, tu sentir como ser humano los niños y niñas son fuente de vida, sabiduria y te invitan a que los protejas independiente de lo que tus sientas o las dificultades que estes pasando en el momento trabajar para ellos y con ellos es gratificante y significativo porque ves como corren por los espacios del cdi, juegan con la naturaleza juegan contigo te brindan amor, besos y abrazos demostrandote que la familia no es solo la que tienen en casa sino la comparte con ellos en su diario vivir",#viveaprendedisfrutasinmiedo,Motivación,Todo el tiempo,La vinculación de las familias a las propuestas del centro infantil. La calidad de las interacciones entre los actores. El trabajo colaborativo entre los agentes educativos.,0,0,1,0,0,0,1,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas. Creatividad e Innovación.,1,0,0,1,1,0,1,0,Potenciar el desarrollo de los niños y las niñas.,105525296,031eeb5d-f995-49d8-b41e-d12e2fbe148a,2020-06-19T19:51:40,,29
2020-06-19T14:19:13.354-05:00,2020-06-19T14:51:42.027-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,CDI Expresión de Amor,"Soy Maria del Pilar  Rondón   y quiero contarles mi  experiencia  como  docente  en el CDI . Yo  vivi la mayor parte del tiempo  en un pueblo  donde trabaje por 6 años con modalidad  familiar   en donde  se atendia poblacion en situacion de vulnerabilidad y al llegar  a la ciudad de Cali  afortunadamente  me dieron la oportunidad de trabajar  con FE Y ALEGRIA,  nunca habia  trabajado  con niños  solos  en un aula, por que siempre  estaban acompañados de  sus madres  en modalidad  familiar y  el cambio  fue un poco brusco pero muy  enriquecedor, he aprendido mucho  de ni  niños y ellos de mi; estar  con ellos  y ayudarlos en sus procesos es muy gratificante  pero  el poco contacto con la familia  me hacia falta. En estos momentos de cuarentena  siento que  se han fortalecido los lazos con las familias y las empieso  a conocerlas mas, a entender  que puedo contar con ellas y ellas  conmigo, esto me hace replantear el trabajo que se venia  haciendo en el CDI  que aunque  no esta mal  si  se hace necesario fortalecerlo en la parte  de las familias , de incluirlas  mas  en el proceso educativo  de sus hijo.  tambien  me incomoda este programa  dodne no puedo corregir mi ortiografia  y pido disculpas por los errores  de este escrito  pero me hace devolverme . retomando mi historia hoy me siento con mucho animo y muchos deseos  de seguir prestando mis conocimientos  y capacidades como docente  al servivcio  de los niños y niñas de colombia creo que dia a dia vamos aprendiendo y adaptandonos a los cambios , por otro lado he aprendido  mucho de mis compañeras de trabajo  y  de sus experiencias y creo que los seres humanos nunca debemos cansarnos de aprender, de investigar  y de reinventarnos  diariamente.",ME ASOMBRA LA CAPACIDAD  DE ADAPTACION  EN EL  SER HUMANO,Motivación,Única vez,La vinculación de las familias a las propuestas del centro infantil. El desempeño de los agentes educativos y sus prácticas. La calidad de las interacciones entre los actores.,0,0,1,0,1,0,1,0,0,0,Otro,"DOCENTE, NIÑOS, NIÑAS Y FAMILIAS",Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",105525299,abad1fc3-2eeb-4fcd-a014-ebaf063bae94,2020-06-19T19:51:41,,30
2020-06-19T14:40:14.572-05:00,2020-06-19T14:51:54.377-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI santa Mónica,"Un día una alumna me dice que su papá le tocaba su vagina, quede impactada y tome cartas sobre el asunto buscando ayuda profesional",#porunamejoreducación,Rabia ,Única vez,El trabajo colaborativo entre los agentes educativos.,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Pensamiento Crítico. Manejo de la Información y Comunicación.,1,0,1,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,105525344,c3d80ff2-0011-41e7-ae35-871e85bc4620,2020-06-19T19:51:54,,31
2020-06-19T14:40:07.207-05:00,2020-06-19T14:52:00.967-05:00,2020-06-18,Sí,2020-06-19,Valle del Cauca,,HI santa Mónica,"Siendo  las últimas semanas del mes de febrero los niños ingresan con las diferentes con llantos, tristes, y sentimientos  encontrados donde las maestras le brindamos a esos niños amor y tranquilidad.  A las 3:45  los niños se preparan para organizar y esperar a su madre o acudiente, en la cual una madre en especial se arrima y plantea una conversa sobre la situación que está pasando, por lo tanto la escucho atentamente, “ la esposa de mi hijo la mataron enfrente  de mi nieto , siendo ella inocente de los problemas causados de drogas, mi neto  crecerá sin ninguna quien pueda ejercer su rol de madre”  abrí mi corazón  y le di un gran concejo  como maestra y como ser humano que soy,  -“ unas de las experiencia  de vida es ser criado  por una abuela donde estará al pendiente  y serás una abuela excelente para el niño lo más hermoso del camino es tener un nito  que la va amar como una mama que eres”- siento  que la historia de ella me marco porque a pesar que uno tiene su madre, hay momentos que hay discusiones,  y no se sabe en que tiempo deja de serlo, lo importe es aprovechar a esa madre",#miabuelaeslamejor,Tristeza,Única vez,La vinculación de las familias a las propuestas del centro infantil. El acompañamiento a las transiciones de las niñas y los niños.,0,0,1,0,0,0,0,1,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades manuales: tejer, sembrar, cocinar.",1,0,0,1,0,0,Resolución de problemas. Creatividad e Innovación. Vida y Carrera.,0,0,0,1,0,0,1,1,Potenciar el desarrollo de los niños y las niñas.,105525381,a6a3ce77-b934-495b-96db-3f491af2bae2,2020-06-19T19:52:02,,32
